Sending Node,Packet Type, Channel Access Delay
RSUExampleScenario.node[6], ,0.000004870874
RSUExampleScenario.node[1], ,0.000000276772
RSUExampleScenario.node[7], ,0.000012134385
RSUExampleScenario.node[5], ,0.000012296751
RSUExampleScenario.node[3], ,0.000012896952
RSUExampleScenario.node[2], ,0.000006596757
RSUExampleScenario.node[0], ,0.000003000285
RSUExampleScenario.node[4], ,0.000001885967
RSUExampleScenario.node[6], ,0.000010557311
RSUExampleScenario.node[1], ,0.000005956671
RSUExampleScenario.node[7], ,0.000004816273
RSUExampleScenario.node[5], ,0.000004979687
RSUExampleScenario.node[3], ,0.000005580626
RSUExampleScenario.node[2], ,0.000012280564
RSUExampleScenario.node[0], ,0.000008677063
RSUExampleScenario.node[4], ,0.000007556182
RSUExampleScenario.node[6], ,0.000003221532
RSUExampleScenario.node[1], ,0.000011614361
RSUExampleScenario.node[7], ,0.00001047591
RSUExampleScenario.node[5], ,0.000010640322
RSUExampleScenario.node[3], ,0.000011241957
RSUExampleScenario.node[2], ,0.000004942066
RSUExampleScenario.node[0], ,0.000001331563
RSUExampleScenario.node[4], ,0.000000204117
RSUExampleScenario.node[6], ,0.000008863403
RSUExampleScenario.node[1], ,0.000004249649
RSUExampleScenario.node[7], ,0.000003113146
RSUExampleScenario.node[5], ,0.000003278559
RSUExampleScenario.node[3], ,0.000003880863
RSUExampleScenario.node[2], ,0.000010581048
RSUExampleScenario.node[0], ,0.00000696353
RSUExampleScenario.node[4], ,0.00000582946
RSUExampleScenario.node[6], ,0.000001482729
RSUExampleScenario.node[1], ,0.000009862366
RSUExampleScenario.node[7], ,0.000008727739
RSUExampleScenario.node[5], ,0.000008894154
RSUExampleScenario.node[3], ,0.000009496997
RSUExampleScenario.node[2], ,0.000003197395
RSUExampleScenario.node[0], ,0.000012572847
RSUExampleScenario.node[4], ,0.000011432168
RSUExampleScenario.node[6], ,0.000007079445
RSUExampleScenario.node[1], ,0.000002452547
RSUExampleScenario.node[7], ,0.000001319757
RSUExampleScenario.node[5], ,0.000001487155
RSUExampleScenario.node[3], ,0.000002090564
RSUExampleScenario.node[2], ,0.000008791126
RSUExampleScenario.node[0], ,0.000005159569
